Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,10.55720043182373,10.098799705505371,10.55720043182373,10.238300323486328,2930650.0,9.69474983215332
2014-01-03,10.311400413513184,10.012399673461914,10.211700439453125,10.24489974975586,4573355.0,9.70099925994873
2014-01-06,10.264900207519531,10.125300407409668,10.264900207519531,10.185099601745605,2813701.0,9.644371032714844
2014-01-07,10.225000381469727,9.952589988708496,10.171799659729004,10.00570011138916,3121050.0,9.47449779510498
2014-01-08,10.191800117492676,9.9193696975708,10.012399673461914,10.045599937438965,2716920.0,9.512277603149414
2014-01-09,10.045599937438965,9.926010131835938,9.965880393981934,10.032299995422363,4036022.0,9.512690544128418
2014-01-10,10.218299865722656,9.952589988708496,9.965880393981934,10.032299995422363,3283303.0,9.512690544128418
2014-01-13,10.151900291442871,9.992449760437012,9.992449760437012,10.08549976348877,3264489.0,9.56313419342041
2014-01-14,10.171799659729004,10.019000053405762,10.098799705505371,10.052200317382812,4149659.0,9.531559944152832
2014-01-15,10.178500175476074,10.032299995422363,10.131999969482422,10.145299911499023,1792466.0,9.61983871459961
2014-01-16,10.238300323486328,9.97916030883789,10.225000381469727,10.052200317382812,2815055.0,9.531559944152832
2014-01-17,10.08549976348877,9.833000183105469,10.052200317382812,9.886150360107422,2565052.0,9.374109268188477
2014-01-20,9.945940017700195,9.859569549560547,9.879509925842285,9.872859954833984,920390.0,9.3615083694458
2014-01-21,9.819709777832031,9.819709777832031,9.819709777832031,9.833000183105469,1928831.0,9.323712348937988
2014-01-22,10.225000381469727,9.84628963470459,9.90608024597168,10.105400085449219,2451113.0,9.582005500793457
2014-01-23,10.211700439453125,9.799779891967773,10.038999557495117,9.899439811706543,2302256.0,9.386710166931152
2014-01-24,9.952589988708496,9.720049858093262,9.952589988708496,9.793129920959473,2362310.0,9.285907745361328
2014-01-27,10.038999557495117,9.53402042388916,9.600460052490234,9.899439811706543,5877104.0,9.386710166931152
2014-01-28,10.211700439453125,9.952589988708496,10.012399673461914,10.151900291442871,3402359.0,9.626096725463867
