Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,25.875900268554688,25.402000427246094,25.781099319458008,25.402000427246094,3534.0,25.402000427246094
2014-01-03,25.875900268554688,25.307199478149414,25.402000427246094,25.496700286865234,1572.0,25.496700286865234
2014-01-06,25.68630027770996,25.212400436401367,25.402000427246094,25.307199478149414,538.0,25.307199478149414
2014-01-07,25.68630027770996,24.738500595092773,25.68630027770996,24.92799949645996,2911.0,24.92799949645996
2014-01-08,25.68630027770996,24.92799949645996,25.68630027770996,24.92799949645996,516.0,24.92799949645996
2014-01-09,25.307199478149414,24.643699645996094,24.83329963684082,24.643699645996094,2500.0,24.643699645996094
2014-01-10,25.212400436401367,24.83329963684082,25.117599487304688,25.212400436401367,3777.0,25.212400436401367
2014-01-13,24.83329963684082,23.980199813842773,24.83329963684082,24.643699645996094,2700.0,24.643699645996094
2014-01-14,24.35930061340332,23.790599822998047,24.35930061340332,23.980199813842773,2627.0,23.980199813842773
2014-01-15,24.643699645996094,24.075000762939453,24.26460075378418,24.075000762939453,2658.0,24.075000762939453
2014-01-16,28.908899307250977,25.781099319458008,25.970699310302734,26.34980010986328,30933.0,26.34980010986328
2014-01-17,27.202800750732422,25.212400436401367,27.0132999420166,26.2549991607666,13346.0,26.2549991607666
2014-01-20,25.781099319458008,25.402000427246094,25.68630027770996,25.402000427246094,3745.0,25.402000427246094
2014-01-21,25.875900268554688,24.548900604248047,25.307199478149414,24.738500595092773,3608.0,24.738500595092773
2014-01-22,25.781099319458008,24.738500595092773,24.738500595092773,25.781099319458008,2732.0,25.781099319458008
2014-01-23,25.496700286865234,24.83329963684082,25.496700286865234,24.83329963684082,1624.0,24.83329963684082
2014-01-24,25.402000427246094,24.83329963684082,24.92799949645996,24.83329963684082,749.0,24.83329963684082
2014-01-27,24.92799949645996,23.60110092163086,24.92799949645996,23.980199813842773,4336.0,23.980199813842773
2014-01-28,24.83329963684082,23.695899963378906,24.643699645996094,23.695899963378906,2721.0,23.695899963378906
2014-01-29,24.1697998046875,23.885400772094727,23.885400772094727,24.075000762939453,11383.0,24.075000762939453
2014-01-30,24.26460075378418,23.980199813842773,23.980199813842773,24.075000762939453,2183.0,24.075000762939453
2014-01-31,24.1697998046875,23.980199813842773,24.1697998046875,24.075000762939453,938.0,24.075000762939453
2014-02-03,24.26460075378418,23.411500930786133,24.1697998046875,23.790599822998047,1983.0,23.790599822998047
2014-02-04,24.92799949645996,23.790599822998047,23.790599822998047,24.075000762939453,1477.0,24.075000762939453
2014-02-05,24.1697998046875,23.790599822998047,24.075000762939453,23.885400772094727,1846.0,23.885400772094727
2014-02-06,25.117599487304688,24.075000762939453,24.075000762939453,25.02280044555664,4441.0,25.02280044555664
2014-02-07,24.92799949645996,23.60110092163086,24.92799949645996,24.643699645996094,5496.0,24.643699645996094
2014-02-10,24.83329963684082,24.1697998046875,24.548900604248047,24.1697998046875,1002.0,24.1697998046875
2014-02-11,24.454099655151367,23.980199813842773,24.1697998046875,24.1697998046875,1223.0,24.1697998046875
2014-02-12,24.92799949645996,24.26460075378418,24.26460075378418,24.643699645996094,1550.0,24.643699645996094
2014-02-13,25.02280044555664,24.075000762939453,24.1697998046875,25.02280044555664,5349.0,25.02280044555664
2014-02-14,24.92799949645996,24.643699645996094,24.92799949645996,24.738500595092773,295.0,24.738500595092773
2014-02-17,24.738500595092773,24.075000762939453,24.738500595092773,24.1697998046875,1276.0,24.1697998046875
2014-02-18,24.1697998046875,24.075000762939453,24.075000762939453,24.1697998046875,274.0,24.1697998046875
2014-02-19,25.59149932861328,23.980199813842773,24.1697998046875,24.83329963684082,4220.0,24.83329963684082
2014-02-20,24.548900604248047,24.1697998046875,24.35930061340332,24.26460075378418,960.0,24.26460075378418
2014-02-21,24.548900604248047,24.075000762939453,24.26460075378418,24.26460075378418,1572.0,24.26460075378418
2014-02-24,24.643699645996094,23.790599822998047,24.643699645996094,23.790599822998047,4726.0,23.790599822998047
2014-02-25,23.885400772094727,23.695899963378906,23.885400772094727,23.695899963378906,1234.0,23.695899963378906
2014-02-26,26.539400100708008,23.980199813842773,24.1697998046875,24.075000762939453,11753.0,24.075000762939453
2014-02-27,24.83329963684082,24.1697998046875,24.454099655151367,24.83329963684082,1972.0,24.83329963684082
2014-02-28,25.970699310302734,24.1697998046875,24.83329963684082,24.26460075378418,4853.0,24.26460075378418
2014-03-05,24.26460075378418,23.790599822998047,24.26460075378418,23.790599822998047,2342.0,23.790599822998047
2014-03-06,24.738500595092773,23.695899963378906,23.980199813842773,23.980199813842773,1213.0,23.980199813842773
2014-03-07,24.35930061340332,23.221900939941406,23.980199813842773,23.411500930786133,2310.0,23.411500930786133
2014-03-10,23.50629997253418,22.558500289916992,23.50629997253418,22.558500289916992,2342.0,22.558500289916992
2014-03-11,23.032400131225586,22.558500289916992,22.937599182128906,22.558500289916992,1086.0,22.558500289916992
2014-03-12,22.74799919128418,22.274099349975586,22.368900299072266,22.74799919128418,11447.0,22.74799919128418
2014-03-13,22.558500289916992,22.08449935913086,22.558500289916992,22.274099349975586,11826.0,22.274099349975586
2014-03-14,22.08449935913086,21.895000457763672,22.08449935913086,21.895000457763672,886.0,21.895000457763672
2014-03-17,22.08449935913086,21.800199508666992,22.08449935913086,21.800199508666992,717.0,21.800199508666992
2014-03-18,22.274099349975586,21.800199508666992,21.800199508666992,21.895000457763672,1614.0,21.895000457763672
2014-03-19,22.368900299072266,21.800199508666992,21.800199508666992,21.800199508666992,3893.0,21.800199508666992
2014-03-20,22.84280014038086,22.17930030822754,22.368900299072266,22.74799919128418,770.0,22.74799919128418
2014-03-21,22.84280014038086,22.08449935913086,22.08449935913086,22.08449935913086,1044.0,22.08449935913086
2014-03-24,23.50629997253418,22.274099349975586,22.653200149536133,23.221900939941406,1666.0,23.221900939941406
2014-03-25,25.875900268554688,23.60110092163086,23.60110092163086,24.548900604248047,6024.0,24.548900604248047
2014-03-26,24.35930061340332,23.316699981689453,23.316699981689453,23.411500930786133,1519.0,23.411500930786133
2014-03-27,24.454099655151367,23.695899963378906,23.695899963378906,23.885400772094727,1846.0,23.885400772094727
2014-03-28,25.496700286865234,23.695899963378906,23.885400772094727,24.26460075378418,8714.0,24.26460075378418
2014-03-31,25.307199478149414,24.1697998046875,24.643699645996094,24.1697998046875,4505.0,24.1697998046875
2014-04-01,25.307199478149414,23.790599822998047,24.83329963684082,24.454099655151367,4568.0,24.454099655151367
2014-04-02,24.548900604248047,23.695899963378906,24.548900604248047,23.695899963378906,2700.0,23.695899963378906
2014-04-03,24.548900604248047,23.790599822998047,24.548900604248047,23.980199813842773,6899.0,23.980199813842773
2014-04-04,24.075000762939453,23.695899963378906,24.075000762939453,23.695899963378906,1519.0,23.695899963378906
2014-04-07,23.790599822998047,22.558500289916992,23.695899963378906,23.221900939941406,6910.0,23.221900939941406
2014-04-08,24.075000762939453,23.032400131225586,23.885400772094727,23.032400131225586,3481.0,23.032400131225586
2014-04-09,23.695899963378906,23.032400131225586,23.695899963378906,23.60110092163086,1392.0,23.60110092163086
2014-04-10,23.980199813842773,22.937599182128906,23.980199813842773,23.127099990844727,1835.0,23.127099990844727
2014-04-11,23.980199813842773,23.032400131225586,23.032400131225586,23.316699981689453,1730.0,23.316699981689453
2014-04-14,23.60110092163086,23.127099990844727,23.127099990844727,23.221900939941406,791.0,23.221900939941406
2014-04-15,23.60110092163086,22.937599182128906,23.60110092163086,22.937599182128906,696.0,22.937599182128906
2014-04-16,23.60110092163086,22.937599182128906,23.032400131225586,23.221900939941406,801.0,23.221900939941406
2014-04-17,23.60110092163086,23.221900939941406,23.411500930786133,23.221900939941406,516.0,23.221900939941406
2014-04-22,24.643699645996094,22.937599182128906,23.885400772094727,24.548900604248047,6604.0,24.548900604248047
2014-04-23,25.212400436401367,23.411500930786133,24.35930061340332,23.60110092163086,6710.0,23.60110092163086
2014-04-24,24.548900604248047,23.60110092163086,24.075000762939453,24.454099655151367,4410.0,24.454099655151367
2014-04-25,24.738500595092773,23.885400772094727,24.35930061340332,23.885400772094727,14200.0,23.885400772094727
2014-04-28,24.1697998046875,23.695899963378906,24.075000762939453,24.075000762939453,717.0,24.075000762939453
2014-04-29,25.307199478149414,22.937599182128906,24.548900604248047,22.937599182128906,12312.0,22.937599182128906
2014-04-30,23.50629997253418,21.800199508666992,23.221900939941406,23.032400131225586,15572.0,23.032400131225586
2014-05-02,23.50629997253418,22.84280014038086,23.032400131225586,23.032400131225586,643.0,23.032400131225586
2014-05-05,23.411500930786133,22.74799919128418,23.221900939941406,22.84280014038086,1529.0,22.84280014038086
